len_title,len_brand,len_material,len_color,len_description
8,2,0,0,80
13,2,2,1,103
23,2,0,1,180
9,1,0,0,35
20,1,0,0,115
12,2,0,0,66
20,2,0,0,250
11,1,2,0,66
7,1,0,1,109
7,1,0,1,109
7,2,0,0,101
8,2,0,0,91
8,1,1,0,44
8,1,1,0,44
8,1,1,0,44
8,1,1,0,44
15,2,0,0,110
10,2,0,0,159
3,1,0,0,45
5,1,0,1,107
25,3,0,1,142
9,1,0,0,34
11,1,0,1,104
11,2,0,0,64
15,1,2,2,158
9,1,0,0,75
11,3,0,1,104
6,2,0,0,73
10,2,1,1,96
7,1,1,1,51
16,1,1,0,105
12,1,0,2,49
8,1,1,0,70
20,1,0,0,176
11,2,0,1,83
15,1,0,1,177
14,1,1,1,49
11,3,0,0,35
9,1,0,1,93
17,1,0,0,57
10,1,0,1,103
9,1,0,0,177
9,2,0,0,48
4,1,0,0,97
16,2,0,0,63
18,2,4,1,118
8,2,0,2,36
7,2,1,0,60
8,1,0,1,36
11,2,1,0,48
9,1,0,0,38
10,1,1,0,63
8,1,0,0,96
10,3,0,0,75
9,2,0,0,46
11,1,1,1,119
15,1,0,0,235
10,1,0,1,186
16,1,0,0,87
16,1,0,0,87
16,1,0,0,87
19,2,0,0,87
9,2,0,0,101
10,1,1,2,68
11,1,1,0,98
11,2,0,0,57
12,2,0,0,96
19,3,0,0,72
14,2,1,1,118
10,1,1,1,171
20,1,0,0,111
13,3,0,0,45
13,3,2,0,102
10,2,0,0,48
8,1,0,0,53
18,2,0,0,190
10,1,0,0,55
11,1,0,1,110
24,1,1,1,287
10,1,0,0,57
7,1,1,1,60
8,1,0,0,63
15,1,1,1,67
14,1,1,1,69
17,2,0,0,102
8,1,0,1,87
15,1,0,0,103
19,2,0,0,169
16,1,0,1,193
8,1,0,0,125
20,1,1,1,91
20,1,0,0,121
20,1,0,0,121
2,1,0,0,50
11,1,0,1,93
18,2,1,2,82
24,2,1,3,130
24,2,1,3,130
24,2,1,3,130
9,1,0,0,54
10,2,0,0,109
13,2,2,0,119
9,1,2,0,47
20,1,0,0,237
20,1,0,0,237
20,1,0,0,237
20,1,0,0,237
14,2,1,1,67
13,2,2,0,65
13,2,2,0,65
9,1,1,0,46
16,1,0,1,114
7,1,1,0,180
16,2,0,0,98
16,2,0,0,98
7,2,0,1,76
8,1,0,0,113
12,2,0,0,54
13,1,1,0,67
8,1,1,1,96
8,1,1,1,96
5,1,0,0,98
6,1,0,0,88
16,2,0,2,148
13,3,0,2,134
8,1,0,1,183
6,1,0,0,45
15,2,1,0,45
7,1,0,1,80
16,1,0,0,110
11,1,0,2,108
9,1,1,1,84
16,2,0,0,62
16,2,1,0,62
16,2,0,0,62
16,2,1,0,62
9,1,1,1,50
11,1,1,1,140
10,1,1,0,73
16,2,0,0,87
12,1,0,1,199
26,2,0,1,171
9,1,0,0,147
9,1,0,0,147
10,2,0,0,163
20,2,0,0,201
15,2,0,0,84
7,1,0,1,108
6,1,0,2,169
10,1,0,0,28
12,1,1,1,50
11,2,0,0,241
11,2,0,0,241
11,2,0,0,241
15,2,0,0,39
20,1,0,1,181
14,2,1,1,190
10,2,4,1,100
7,1,0,0,62
6,1,2,0,40
12,2,0,0,68
8,2,0,0,70
11,2,2,0,134
22,2,1,1,245
14,2,1,1,227
11,1,2,0,31
17,1,0,1,171
16,4,0,2,144
18,2,1,1,122
14,2,0,0,178
17,2,2,1,100
13,2,2,1,55
13,3,3,0,84
6,1,0,0,53
10,2,0,0,66
15,2,0,0,155
15,2,0,0,155
15,2,0,0,155
10,2,0,1,38
12,1,0,1,58
15,1,1,1,60
10,3,0,2,72
18,1,0,0,129
15,2,1,1,89
13,2,1,0,82
10,1,0,0,91
13,1,0,0,83
16,3,0,3,221
12,1,0,1,65
15,1,0,2,162
17,1,0,1,114
17,2,1,1,73
10,1,0,0,92
22,1,0,0,195
11,1,0,1,71
14,2,1,2,70
12,3,0,0,97
10,2,0,1,54
16,2,1,1,250
19,1,0,0,133
10,1,0,1,177
18,1,2,1,70
11,2,0,0,94
13,1,0,0,105
8,1,0,0,98
7,1,0,0,56
11,1,1,1,60
13,1,0,0,47
16,2,0,0,74
9,3,0,1,115
10,2,0,0,87
8,2,0,0,74
16,2,0,0,108
9,2,0,0,88
17,2,0,0,67
10,2,0,0,82
6,1,1,3,134
6,1,3,3,134
17,1,0,1,189
14,2,0,1,50
15,1,1,0,77
8,2,1,2,43
6,1,0,0,53
6,1,0,0,61
14,2,0,0,106
15,1,1,1,56
15,2,0,0,179
15,3,0,1,149
8,1,1,1,51
17,1,0,0,117
11,2,0,0,45
11,2,2,0,279
6,2,0,0,60
6,2,0,0,60
16,1,0,2,99
13,3,0,2,61
7,2,1,3,160
9,1,0,0,71
12,3,1,1,94
12,3,0,1,94
13,1,0,1,107
9,1,1,0,44
10,1,1,1,132
11,1,0,0,360
14,1,0,0,61
6,1,0,0,67
12,1,0,0,123
14,1,0,1,97
6,1,1,1,120
9,1,0,0,79
21,2,0,1,219
15,1,0,0,64
21,2,1,1,248
5,2,1,0,106
20,2,0,0,231
17,2,0,1,154
8,1,0,0,54
11,2,0,1,164
17,2,0,1,195
12,1,1,1,49
9,1,0,0,49
15,3,0,2,40
13,2,1,1,130
11,2,0,0,85
16,2,0,1,61
16,2,0,1,61
20,2,0,1,101
24,1,0,0,256
8,2,0,3,127
12,1,1,1,58
7,1,0,0,62
12,2,1,0,70
10,1,0,0,81
10,1,0,0,65
6,1,2,0,95
15,2,1,1,77
6,1,0,0,48
8,1,1,1,83
17,2,0,0,169
17,3,1,1,101
14,2,0,1,81
14,1,1,1,81
10,2,0,0,38
19,3,0,1,163
11,1,0,0,276
16,3,1,1,203
16,3,1,1,203
14,1,0,0,244
12,2,1,0,55
15,1,1,2,58
9,1,1,0,109
8,2,0,0,72
10,2,0,0,63
9,1,0,0,54
7,1,0,2,54
7,1,0,2,54
8,3,0,0,45
12,1,2,0,63
16,3,1,1,86
11,3,0,0,154
11,1,0,0,232
7,1,0,1,53
18,2,1,1,122
12,2,0,0,60
9,2,0,1,160
11,1,1,1,84
18,1,1,1,114
18,1,1,1,114
14,1,0,1,199
20,1,1,1,105
20,1,15,1,105
13,1,1,1,57
9,2,0,0,63
17,2,0,1,111
22,2,1,1,194
15,1,0,1,118
9,1,1,0,82
8,1,1,0,92
5,1,0,0,76
16,2,0,0,79
13,1,1,1,79
14,2,0,0,57
11,1,2,1,112
19,1,0,0,92
19,1,0,0,92
25,1,1,1,141
25,1,1,1,141
8,2,1,0,67
12,3,0,0,170
14,2,0,1,81
16,1,0,0,159
15,2,0,0,48
8,1,0,0,60
14,2,1,1,99
14,1,0,2,185
9,2,0,0,52
10,1,1,1,53
12,1,1,1,42
15,2,0,0,61
12,1,1,0,70
18,1,0,0,195
14,1,0,2,159
7,2,0,1,69
9,3,0,0,93
6,1,0,0,33
13,3,0,1,160
16,2,1,1,57
16,2,1,1,57
8,3,0,2,120
11,2,0,2,48
15,1,0,1,69
11,1,1,1,28
17,1,0,1,164
7,1,1,0,62
10,3,1,1,70
12,2,0,0,208
8,2,1,1,34
8,1,0,0,161
10,1,0,0,115
16,2,0,1,151
20,2,1,1,136
21,1,2,1,167
26,2,1,0,135
17,2,0,1,161
8,1,0,1,54
7,1,0,1,83
7,3,0,0,37
13,1,0,0,59
14,1,0,0,123
4,1,0,0,42
10,2,0,3,60
10,2,0,1,60
25,1,1,1,141
25,1,1,1,141
12,3,0,1,102
9,1,0,0,109
12,2,0,2,58
16,1,1,0,63
13,1,1,1,209
13,1,0,0,54
15,2,1,1,164
17,1,0,0,111
8,1,0,0,170
12,4,2,0,53
12,1,2,2,77
13,3,0,1,91
13,1,1,2,225
13,2,1,0,49
14,2,0,0,98
8,3,0,0,60
16,1,0,2,213
10,2,0,2,170
16,2,0,0,144
14,3,1,1,94
19,2,0,0,158
7,1,1,0,68
7,1,1,0,68
11,1,1,0,62
5,1,0,0,56
11,2,0,0,46
9,1,0,0,35
7,3,0,0,112
14,3,0,2,131
14,1,1,1,42
8,2,0,0,47
13,2,1,1,71
6,1,0,0,25
24,2,1,1,81
9,1,1,1,81
11,1,1,1,50
7,1,0,0,65
15,1,0,1,203
10,1,0,0,73
15,2,0,0,94
20,3,0,1,108
11,1,1,1,87
13,1,0,0,34
16,2,0,0,107
13,1,0,1,153
3,1,1,1,165
12,1,0,0,71
10,2,0,1,102
13,1,0,1,161
8,2,0,0,80
9,2,1,0,39
7,1,1,0,47
11,3,0,2,77
6,1,0,0,65
21,2,0,1,265
19,1,1,1,100
11,3,0,2,105
21,2,0,0,138
15,2,0,1,129
15,2,0,1,143
15,2,0,1,143
6,1,1,0,42
16,1,0,1,212
9,4,0,2,123
15,1,1,0,77
16,1,0,0,135
13,1,0,1,133
10,1,0,0,148
10,1,0,0,148
13,1,1,1,76
14,2,0,0,193
14,2,0,0,193
17,1,1,1,94
17,1,14,1,94
10,1,0,1,78
12,2,1,1,108
12,2,0,0,40
9,2,0,0,40
13,1,0,0,88
14,2,0,0,55
14,2,1,0,55
12,1,0,1,103
8,1,0,0,151
17,2,0,1,136
14,2,0,0,85
8,2,0,2,130
12,2,0,0,168
4,1,1,0,90
13,2,0,0,130
7,2,0,0,56
7,1,0,0,41
9,2,0,0,36
15,3,0,1,185
8,1,0,0,54
12,2,0,0,77
7,2,0,0,58
10,2,1,1,37
14,2,0,0,85
11,2,0,1,119
14,1,0,2,149
12,3,0,1,78
7,1,0,0,105
11,1,0,0,87
11,1,0,0,87
5,1,0,0,72
9,3,0,1,109
11,1,0,0,36
13,1,0,2,225
9,3,0,0,83
15,1,0,0,142
15,1,0,0,142
15,1,0,0,142
8,2,0,0,118
8,1,1,0,66
8,2,0,0,38
21,1,1,1,208
21,1,1,1,208
7,1,0,0,123
20,3,1,3,219
21,3,0,3,188
21,3,0,1,188
11,1,0,0,95
13,2,0,0,38
10,1,0,0,47
10,1,0,0,47
12,3,2,1,178
12,1,0,0,62
15,1,0,0,76
12,1,1,1,66
16,3,0,2,152
10,2,0,1,45
11,1,0,1,106
14,2,0,1,187
14,2,0,1,187
14,2,0,0,96
7,1,0,0,223
7,1,0,0,223
10,2,0,0,72
13,1,0,0,72
9,1,1,0,62
9,1,1,0,62
8,1,7,0,106
9,1,0,1,98
8,2,0,1,68
8,2,0,0,81
8,2,0,0,81
9,2,0,1,36
10,1,0,1,159
18,1,2,0,87
13,2,0,0,52
8,2,1,1,172
8,2,1,1,172
12,1,0,0,80
6,1,0,2,106
13,1,0,0,405
18,2,1,1,154
14,2,0,1,146
8,3,0,2,105
18,1,0,0,62
8,3,0,0,58
10,2,2,0,41
13,1,0,1,214
5,1,0,0,175
14,2,1,0,132
12,3,0,0,177
16,1,0,1,78
8,2,1,0,85
9,2,0,0,91
7,1,1,1,41
16,1,1,1,175
16,1,1,1,175
14,1,0,0,84
10,1,0,0,104
7,1,1,0,45
9,1,0,1,54
12,2,0,0,96
12,2,0,0,114
12,2,0,0,114
11,3,0,0,72
19,2,0,0,207
16,1,1,1,53
15,2,1,1,170
17,1,2,0,58
11,1,0,1,151
13,1,1,0,64
8,2,0,0,84
15,1,0,1,174
15,1,0,1,174
8,2,0,0,66
14,1,1,1,71
19,2,0,0,63
19,2,0,0,63
5,1,1,0,59
13,3,1,2,45
17,2,1,0,65
8,1,0,1,99
9,2,1,0,53
8,2,0,0,51
7,1,0,0,208
17,4,0,1,108
5,1,0,0,135
8,4,0,0,87
10,1,0,1,75
17,1,1,0,73
12,3,1,0,59
8,2,1,1,35
14,1,0,0,114
14,1,0,0,114
16,1,1,1,95
16,1,15,1,95
3,1,0,0,78
11,2,0,0,121
17,2,0,0,147
11,2,0,0,54
15,1,0,1,181
11,1,0,0,69
13,2,0,1,39
22,1,1,0,87
14,1,0,0,204
5,2,0,0,74
16,2,0,0,128
16,2,0,1,91
8,1,0,0,55
15,1,1,1,188
14,4,0,1,125
14,4,0,1,125
14,4,0,1,125
14,1,2,2,256
17,3,0,0,72
10,3,0,0,91
7,2,0,0,47
15,2,0,1,89
16,1,0,0,63
10,2,0,0,98
10,2,0,0,98
10,2,0,0,98
7,1,0,0,66
13,3,0,0,83
9,1,0,0,74
15,1,1,1,108
12,1,0,1,63
7,1,0,0,96
8,3,0,2,109
11,1,0,0,43
11,1,0,0,78
9,1,0,1,70
9,1,0,1,113
12,1,0,0,165
10,1,1,0,63
11,2,0,2,71
14,1,0,0,144
12,1,0,1,66
15,1,0,1,161
13,2,0,1,84
16,3,0,0,142
8,1,1,0,59
11,2,1,1,91
15,3,0,1,87
13,1,0,0,57
14,1,1,1,67
15,2,1,0,68
12,1,0,0,58
7,1,0,0,87
7,1,0,0,67
8,1,0,0,65
9,1,0,0,146
25,2,1,1,92
11,2,0,0,51
15,1,0,0,103
17,2,0,1,89
12,2,0,1,74
11,1,1,1,81
7,3,0,0,56
13,2,1,1,116
8,1,1,0,126
10,4,1,1,119
13,3,1,1,97
13,3,1,1,97
16,2,0,1,143
10,1,0,0,115
13,2,1,1,45
12,3,0,2,101
10,1,0,2,79
11,1,0,1,57
13,2,0,1,30
12,3,0,0,155
13,2,0,0,54
15,1,0,1,194
15,2,0,1,89
19,1,1,1,91
10,1,1,0,71
12,1,2,0,40
11,2,0,0,121
8,2,0,1,86
10,2,0,0,67
10,2,0,0,92
9,1,1,1,52
13,2,1,1,84
8,1,0,0,33
19,1,0,0,119
9,1,0,0,56
5,1,0,0,90
6,1,0,0,57
7,1,0,2,80
6,1,0,1,104
10,1,0,1,96
7,1,0,1,88
6,1,0,0,83
10,3,4,0,91
17,2,0,0,187
17,2,0,0,187
14,1,1,1,96
19,2,0,0,120
13,2,0,0,56
23,2,1,1,80
15,1,0,0,120
9,2,0,0,85
12,1,1,1,164
18,2,0,2,136
13,1,0,0,111
14,3,0,0,144
14,2,0,0,209
10,2,0,0,61
17,1,1,1,70
6,1,1,0,32
9,2,1,0,28
6,1,1,0,82
9,1,0,0,242
20,2,1,2,49
13,1,1,0,57
8,1,0,1,133
19,2,0,0,40
10,1,1,0,38
16,1,0,1,75
16,1,0,1,75
10,1,0,1,52
17,1,5,0,115
17,1,0,0,83
17,1,0,0,148
9,1,0,0,52
16,1,0,0,192
16,1,0,2,206
9,1,0,0,78
16,1,1,1,67
9,2,0,0,69
18,2,0,1,107
16,2,0,3,143
11,2,0,0,58
11,1,0,0,297
8,2,0,0,114
13,1,0,1,96
13,1,0,1,96
8,2,0,2,86
14,1,1,1,87
22,1,0,1,116
12,1,0,1,95
12,1,0,1,118
8,2,0,1,33
17,2,0,2,103
15,1,1,1,118
12,1,2,0,56
11,1,1,1,77
15,1,0,0,128
9,3,0,0,74
11,1,2,0,73
8,2,1,1,136
13,2,0,0,138
10,2,0,0,153
14,3,0,1,49
5,1,1,1,60
14,2,0,0,86
14,2,0,0,121
5,1,0,0,56
7,1,0,0,83
10,1,0,1,129
10,1,0,1,129
9,2,0,1,83
5,1,1,0,59
13,2,1,0,97
11,2,0,0,37
21,1,2,3,167
15,2,0,0,81
20,2,1,1,196
11,1,0,0,99
14,3,2,1,78
11,2,0,0,98
11,2,0,0,98
11,3,4,0,54
14,1,0,0,35
8,1,0,0,95
12,1,0,1,217
12,1,0,1,217
17,2,0,1,45
21,1,1,0,63
18,3,0,1,149
4,1,1,0,23
15,2,0,0,94
13,1,0,1,148
11,2,0,1,66
11,2,0,1,66
11,2,0,0,71
15,1,0,0,77
15,1,0,0,77
9,1,0,0,65
10,1,1,1,51
18,1,0,0,137
9,1,1,0,77
13,2,1,1,158
8,2,0,1,70
7,1,1,1,62
14,1,2,2,129
14,1,2,2,129
13,1,0,0,129
8,1,0,1,397
15,2,0,0,93
9,1,2,1,88
8,2,0,0,82
19,2,0,0,125
18,1,1,1,161
9,2,0,2,66
14,3,1,1,99
14,2,1,1,184
10,1,0,0,69
12,1,1,1,66
14,4,2,0,55
7,2,0,1,180
7,2,0,1,180
13,2,0,0,70
6,2,1,1,54
17,1,0,0,78
17,1,0,0,78
9,1,0,0,189
10,2,1,0,58
10,2,1,0,58
7,1,1,0,112
12,1,4,0,58
13,3,4,3,92
20,1,1,0,62
13,2,0,0,104
7,1,1,1,52
17,2,1,0,119
18,3,0,1,207
9,3,1,0,99
14,3,1,0,93
16,2,0,3,117
14,1,0,0,294
18,1,0,0,203
14,3,1,1,112
7,2,0,1,33
11,1,0,0,90
12,1,0,1,111
12,1,0,0,46
9,3,2,1,102
14,3,0,1,126
9,1,1,1,109
9,2,0,1,62
9,2,0,1,62
9,1,0,1,35
13,2,2,0,47
18,1,2,0,87
6,1,1,0,61
9,3,1,1,105
8,2,1,0,39
8,1,0,1,52
8,1,0,0,48
17,1,0,0,88
17,1,0,0,88
8,2,0,0,53
8,1,0,0,52
8,2,0,0,60
14,3,0,1,81
11,1,1,0,73
11,2,0,0,43
7,1,1,0,62
12,2,1,1,83
12,2,1,1,83
6,1,0,0,114
5,1,0,0,143
25,1,0,1,258
20,2,1,3,175
10,1,2,1,105
8,1,0,0,95
14,2,0,0,123
18,3,0,0,187
16,1,1,0,145
19,2,0,1,113
9,1,0,1,93
7,2,0,0,53
20,1,0,2,202
10,2,0,1,89
15,2,0,2,131
9,2,0,1,129
16,1,1,1,157
14,1,0,0,146
17,3,1,0,88
13,1,0,0,80
12,3,0,0,62
14,2,0,0,129
15,1,1,0,214
8,2,0,1,53
8,2,0,1,53
16,3,0,0,173
10,1,0,0,210
16,2,1,1,148
10,1,1,1,118
10,2,0,0,60
12,2,1,0,37
8,1,1,0,60
13,1,0,0,143
15,4,0,0,152
7,2,1,0,50
9,1,0,0,66
15,1,0,0,94
8,1,2,1,56
8,1,2,1,56
16,3,0,1,138
9,2,0,1,73
13,1,1,1,75
13,2,0,1,81
20,2,0,0,89
12,3,2,0,62
7,2,0,1,216
7,2,0,1,216
11,1,0,2,120
19,2,0,0,223
10,4,0,1,150
10,1,0,0,120
8,1,2,0,45
10,1,0,0,81
10,1,2,1,93
9,2,0,0,52
12,2,1,0,50
15,3,0,0,129
12,1,0,0,112
15,1,0,0,106
10,2,0,0,113
15,2,1,1,70
8,1,0,0,60
10,1,0,0,100
13,2,0,0,57
21,2,0,0,125
5,2,1,0,54
10,1,1,0,103
13,1,1,0,103
6,1,0,0,104
6,1,0,0,104
10,2,1,1,111
15,3,0,0,99
9,1,0,0,140
16,1,0,0,128
16,1,0,0,128
12,2,0,0,62
13,2,0,0,57
13,2,0,1,40
5,1,0,1,251
18,2,1,0,84
13,3,0,0,94
11,2,0,1,38
11,2,0,1,38
13,1,2,2,234
8,1,2,0,118
14,2,0,0,56
12,1,0,1,130
9,2,1,1,53
8,2,0,0,85
19,2,0,0,87
8,2,2,1,60
23,1,1,0,89
12,1,0,0,46
17,1,1,1,171
5,2,1,1,53
14,1,0,0,100
8,1,0,0,116
9,2,0,1,80
12,1,0,2,199
9,1,1,1,108
15,2,1,1,95
9,2,0,0,66
19,1,0,0,163
15,1,1,0,105
12,1,0,0,71
9,3,0,1,115
6,2,0,0,53
6,2,0,0,53
6,2,0,0,53
10,2,2,0,51
16,2,1,2,120
11,2,1,1,52
5,1,1,1,48
20,1,1,1,250
13,1,0,1,101
18,1,0,1,199
11,2,0,0,31
9,3,0,1,112
14,2,0,0,123
10,1,1,2,189
8,2,0,0,56
4,1,0,1,70
20,1,0,1,145
16,1,0,3,89
14,3,0,1,69
10,1,0,0,95
11,1,0,0,156
10,1,1,1,51
10,1,1,1,51
11,1,0,1,152
8,2,0,0,54
11,1,0,1,67
6,1,0,0,59
17,1,0,1,65
14,2,0,1,90
10,1,0,1,113
10,1,1,1,98
22,1,0,1,156
22,1,0,1,156
9,1,1,1,134
14,1,0,1,159
13,1,2,0,51
8,2,0,0,69
7,2,0,1,156
11,2,1,0,35
13,2,0,0,124
14,2,0,0,145
9,2,0,0,116
16,1,0,0,76
9,1,2,0,97
11,2,0,0,66
16,1,0,1,162
12,1,0,0,164
9,1,1,0,54
10,1,0,0,93
17,6,0,1,103
11,2,0,1,73
11,2,0,1,73
9,2,0,0,82
19,1,1,1,295
8,1,0,0,87
15,1,0,0,125
10,1,0,0,204
14,1,0,0,50
10,1,0,1,153
15,1,1,2,59
13,1,0,0,112
8,2,0,1,69
21,3,0,0,138
15,2,0,0,148
9,1,1,0,74
6,1,0,0,96
9,1,0,0,123
13,3,0,0,73
16,3,0,0,69
9,1,1,0,72
14,1,0,0,157
15,2,1,1,181
16,1,0,0,78
16,1,0,0,133
13,2,1,1,123
16,2,2,0,130
16,2,2,0,130
10,2,1,1,79
15,1,0,1,162
9,1,0,0,59
10,2,0,0,65
14,1,0,1,86
14,1,0,0,87
11,2,2,0,88
13,2,0,0,150
9,1,0,0,149
18,2,0,0,147
14,1,1,1,86
10,1,0,0,149
15,1,0,1,383
11,1,2,1,94
7,1,0,0,92
11,2,0,0,115
22,3,0,0,76
10,1,9,0,81
15,2,0,0,133
9,1,0,0,108
20,1,0,1,167
20,1,0,2,167
13,2,0,0,163
10,1,1,0,92
6,1,0,0,100
16,2,0,1,164
18,2,0,0,224
20,2,1,2,50
12,1,0,1,161
13,1,0,0,178
8,2,0,1,180
9,1,0,0,40
21,3,1,1,227
21,3,1,1,227
16,2,0,0,79
16,2,1,1,170
17,1,1,1,74
12,1,0,0,93
12,1,1,1,52
18,1,2,0,61
17,1,0,0,80
10,1,0,0,44
10,3,1,1,60
21,1,0,0,178
12,1,0,0,215
14,1,0,0,192
12,1,0,0,119
17,1,0,1,66
10,1,0,1,97
5,1,1,0,97
10,1,0,0,54
9,1,1,1,78
8,1,0,1,121
10,2,1,0,56
13,1,0,0,316
12,1,1,2,188
8,1,0,1,62
11,1,2,1,79
16,2,0,2,130
14,1,0,0,288
14,1,0,0,288
20,1,1,1,206
20,1,1,1,206
17,1,1,2,87
15,1,1,1,58
7,1,0,0,64
15,2,1,0,81
7,2,1,0,40
18,1,0,1,178
13,2,0,0,113
8,2,2,0,55
23,2,1,1,101
13,2,0,0,86
18,1,0,0,56
11,1,0,1,71
12,3,0,1,135
11,2,2,1,101
9,1,1,0,122
9,2,0,1,91
9,1,1,2,100
14,2,0,0,62
15,1,0,1,100
10,2,0,1,51
14,3,1,0,92
20,2,0,0,47
18,2,1,0,84
14,3,0,0,83
11,1,1,1,228
14,2,0,1,132
14,2,0,1,132
16,1,0,0,221
14,1,0,0,227
17,4,0,0,205
16,1,0,0,107
14,3,1,0,71
11,1,0,1,48
9,2,1,0,79
14,2,0,1,112
11,1,11,0,105
9,2,0,0,186
10,1,1,1,39
10,1,1,1,39
9,1,0,0,96
13,2,0,0,75
15,2,0,0,67
13,2,1,1,43
5,1,0,0,55
9,3,0,0,208
15,1,2,0,58
13,1,1,1,68
12,3,0,0,68
10,2,0,0,170
10,2,0,0,170
13,1,1,1,45
13,1,1,1,45
9,2,1,0,41
9,2,1,0,41
20,1,1,0,62
21,2,1,1,132
12,3,0,0,175
5,2,0,0,87
24,2,1,1,81
12,3,0,1,144
15,1,0,2,142
10,2,0,0,110
13,1,1,0,72
13,1,1,0,72
11,2,1,2,58
15,3,0,0,98
9,1,0,1,59
9,1,0,1,59
10,1,1,1,93
9,4,0,2,136
8,2,0,0,57
8,2,0,0,57
8,2,0,0,57
10,2,0,0,103
11,1,0,0,209
10,1,0,0,94
8,1,0,0,138
15,3,0,1,131
13,1,0,0,190
12,3,0,0,64
10,1,0,0,119
11,1,0,0,108
10,2,0,0,57
13,1,0,0,62
12,1,2,1,152
14,2,0,2,79
12,1,0,0,88
12,1,0,0,88
13,2,0,3,90
13,2,0,3,90
15,3,1,0,101
18,2,1,1,88
18,2,4,1,88
9,3,0,0,56
11,2,1,2,285
5,1,0,0,69
15,2,0,0,100
10,2,0,0,121
18,2,1,1,100
10,2,2,2,44
9,1,0,0,95
20,3,0,0,116
12,1,1,0,88
10,3,1,1,98
11,1,0,0,138
11,1,0,0,138
20,2,1,2,50
13,2,0,0,75
17,1,1,0,56
10,1,1,0,54
9,2,0,2,98
8,1,0,1,91
8,1,0,1,91
12,2,0,2,146
14,2,0,1,73
15,3,2,0,93
14,1,0,0,134
9,1,0,1,173
12,1,0,1,199
10,1,0,1,56
6,1,0,0,145
16,3,0,1,87
16,2,0,0,171
6,1,0,1,50
8,1,0,0,80
10,3,0,0,62
11,1,2,0,65
7,1,0,1,132
11,1,0,1,99
10,1,0,0,144
9,1,0,0,153
17,1,2,1,93
22,1,1,1,81
16,1,0,0,83
9,1,0,0,64
17,1,0,1,162
17,1,1,0,99
14,1,1,1,71
13,1,0,0,34
12,3,0,0,143
12,3,0,0,120
12,3,0,0,120
16,1,1,1,106
15,1,1,1,73
15,1,1,1,168
17,1,0,1,216
19,1,1,1,102
21,2,0,0,87
10,1,1,1,85
9,1,1,1,35
17,1,0,1,63
16,1,0,1,163
6,1,2,0,65
12,1,0,0,100
10,1,1,1,148
16,1,0,1,179
11,1,0,0,83
7,1,1,1,45
16,1,1,1,72
16,1,1,1,72
18,1,1,1,290
9,2,0,0,67
13,3,2,0,51
8,1,0,0,84
7,2,0,2,86
13,1,0,0,93
15,2,0,0,124
8,1,0,1,77
15,2,0,1,67
15,1,0,2,213
7,1,0,1,115
12,1,0,1,54
17,2,0,0,468
14,1,0,1,93
8,2,0,1,71
10,2,0,0,69
12,2,0,0,121
14,1,0,0,79
15,1,0,1,121
10,2,0,1,109
6,2,0,1,126
17,1,1,1,71
16,2,1,1,97
12,1,0,1,61
12,1,0,1,61
10,1,1,0,51
12,1,0,0,209
15,1,1,0,58
15,1,1,0,58
12,2,0,0,292
9,2,0,1,80
6,2,2,0,82
11,1,1,0,58
11,2,0,1,163
13,1,1,1,60
19,2,0,1,102
19,2,1,1,91
19,2,4,1,91
7,1,0,0,127
6,1,1,0,50
18,1,0,0,48
14,5,0,0,81
14,5,0,0,81
13,1,0,0,74
18,1,1,1,82
11,1,0,1,67
9,2,7,0,97
5,1,0,1,105
8,2,1,0,42
13,2,0,0,213
17,2,1,1,70
7,1,0,0,62
7,1,0,0,62
12,3,0,0,68
18,3,1,0,64
19,3,0,1,211
12,1,0,0,79
17,2,1,1,68
12,1,1,1,77
21,3,0,3,188
21,3,0,1,188
16,1,0,1,136
16,1,0,1,136
12,1,0,1,134
8,1,0,1,466
10,1,1,1,52
8,2,0,1,202
21,2,0,0,89
12,1,0,0,161
11,1,0,0,62
7,1,0,0,42
9,1,1,0,54
9,1,1,0,54
8,4,0,0,41
10,1,1,1,36
7,1,0,0,99
8,2,0,0,173
10,1,0,1,53
10,1,1,0,105
5,2,1,1,158
12,2,0,0,116
9,2,0,1,94
12,1,0,0,74
12,2,0,1,41
10,3,0,1,119
5,1,0,0,53
14,1,1,1,144
14,2,0,0,134
14,1,0,1,114
8,1,0,0,76
14,1,1,1,79
11,1,0,0,57
10,2,1,1,110
4,1,0,0,52
4,1,0,0,52
13,1,0,0,106
17,1,0,1,120
8,2,0,1,42
10,1,0,0,28
23,2,0,1,234
4,1,0,0,132
4,1,0,0,132
19,1,1,1,104
14,1,0,1,100
10,2,0,1,224
16,3,0,1,179
10,1,1,0,81
15,1,1,1,92
12,2,0,2,141
18,1,0,2,100
11,3,0,2,99
16,1,0,1,130
9,2,0,0,70
15,1,0,1,96
21,3,0,2,151
15,2,0,1,73
7,2,0,1,184
12,1,0,1,180
12,1,0,1,180
6,2,1,0,63
17,1,2,2,245
14,2,1,1,177
9,3,0,1,130
21,2,1,1,141
13,1,0,0,169
7,2,0,0,76
10,1,1,1,82
8,1,1,0,80
6,1,1,1,100
6,1,1,1,100
21,3,1,1,237
21,3,1,1,237
10,1,1,2,50
13,2,0,0,153
8,2,1,0,97
9,2,0,1,40
6,1,0,1,56
7,2,0,0,98
7,1,0,1,53
12,2,0,0,62
5,1,1,0,46
